货主,入库单号,来源单号,入库单类型,货品编码,计划数量,已收货数,已上架数,货号,商品名称,颜色,规格,创建时间,收货日期,首状态,尾状态,整单完成时间,客退快递单号,备注,仓库
Spyder,775783,775783,其他入库,6941767101668,1,1,0,22322CF514WN02,深灰色裤子,深灰色;灰色,,2026-02-01 03:17:00,2026-02-03 15:56:17,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941767151670,1,1,0,23123CS508WB16,蓝石色裤子,蓝石色,,2026-02-01 03:17:00,2026-02-03 15:56:17,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6905853737537,1,1,0,22222CS532W001,紧身裤,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6905853738985,1,1,0,22222CS417MG09,T恤,灰岩绿,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6932472706491,1,1,0,24424CF229MC12,枯木棕羽绒服,枯木棕,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6932472706620,1,1,0,24424CF234W001,黑色羽绒服,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6932472706644,1,1,0,24424CF234W001,黑色羽绒服,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6932472706644,1,1,0,24424CF234W001,黑色羽绒服,黑色,,2026-02-01 03:17:00,2026-02-03 15:56:18,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816947759,1,1,0,24324EF325ME08,灰杏色卫衣,灰杏色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816959745,1,1,0,24424MF203M001,黑色羽绒服,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105308398,1,1,0,23323CF411M001,黑色T恤,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105308404,1,1,0,23323CF411M001,黑色T恤,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105308572,1,1,0,23323CF415M4DN,藏青T恤,藏青,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105390621,1,1,0,24124CS437MG15,青提绿T恤,青提绿,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105395602,1,1,0,99924ES433M001,黑色POLO衫,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941767148106,1,1,0,23123CS403ME01,米色T恤,米白色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941767149240,1,1,0,23223CS416WB16,蓝石色运动内衣,蓝石色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816922343,1,1,0,24224MS401MN25,燧石灰POLO衫,燧石灰;烟灰色,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816937804,1,1,0,24124ES485M001,黑色T恤,黑色,,2026-02-01 03:17:00,2026-02-03 15:59:34,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816942327,1,1,0,24324MF305MN22,灰铜绿卫衣,灰铜绿,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816959523,1,1,0,24424EF225M001,黑色羽绒服,黑色,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816959851,1,1,0,24424MF208WN13,豆蔻青羽绒服,豆蔻青,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816998324,1,1,0,24324CF317MN10,板岩灰卫衣,N10,,2026-02-01 03:17:00,2026-02-03 16:04:26,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105345102,1,1,0,23423CF311MC06,布朗棕卫衣,布朗棕,,2026-02-01 03:17:00,2026-02-03 16:04:27,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105390621,1,1,0,24124CS437MG15,青提绿T恤,青提绿,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105392014,1,1,0,24124MS315MN25,燧石灰卫衣,燧石灰;烟灰色,,2026-02-01 03:17:00,2026-02-03 15:53:55,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816927645,1,1,0,24224MS118W4NV,藏青色夹克,藏青色,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816997846,1,1,0,24324CF218WG25,冰谷青背心,冰谷青,,2026-02-01 03:17:00,2026-02-03 15:51:34,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816937859,1,1,0,24124ES485M906,炭灰色T恤,炭灰色,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816942495,1,1,0,24324MF311M001,黑色卫衣,黑色,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816959783,1,1,0,24424MF203M001,黑色羽绒服,黑色,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6942105346895,1,1,0,23423MF225MB22,云山蓝羽绒服,云山蓝,,2026-02-01 03:17:00,2026-02-03 15:51:34,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,192636022720,1,1,0,19419UF903M408,星条蓝帽子,石板蓝；星条蓝,,2026-02-01 03:17:00,2026-02-03 15:51:34,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6905853610489,1,1,0,21321CF508W001,黑色裤子,黑色,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6932472707283,1,1,0,24424CF261MW03,鸟羽白滑雪服装,鸟羽白,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941767106977,1,1,0,22422CF212W001,黑色棉服,黑色,,2026-02-01 03:17:00,2026-02-03 15:51:34,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816917769,1,1,0,24124CS117MB25,夜空蓝夹克,夜空蓝,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816942334,1,1,0,24324MF305MN22,灰铜绿卫衣,灰铜绿,,2026-02-01 03:17:00,2026-02-03 15:51:34,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816942761,1,1,0,24324MF401M0MT,灰绿色T恤,灰绿,,2026-02-01 03:17:00,2026-02-03 15:51:34,待上架,待上架,,,,合肥仓
Spyder,775783,775783,其他入库,6941816943720,1,1,0,24324MR320WR02,粉水晶卫衣,粉水晶,,2026-02-01 03:17:00,2026-02-03 15:51:35,待上架,待上架,,,,合肥仓
Spyder,775794,EB2601280043584,退货入库,6941816947858,1,1,1,24324EF543M001,黑色裤子,黑色,,2026-02-01 11:23:01,2026-02-02 16:09:11,已完成,已完成,2026-02-02 17:27:20,772055864143303,,合肥仓
Spyder,775798,EB2601270027616,退货入库,6941816937811,1,1,1,24124ES485M001,黑色T恤,黑色,,2026-02-02 11:20:01,2026-02-03 16:47:57,已完成,已完成,2026-02-03 17:41:13,JDX048660972412,,合肥仓
Spyder,775840,EB2601290021368,退货入库,6942133509927,1,1,1,25325MR417MN17,T恤,浅云灰,,2026-02-01 09:47:00,2026-02-03 10:26:02,已完成,已完成,2026-02-03 10:59:06,JDVA41662487345,,合肥仓
Spyder,775861,EB2601290027548,退货入库,6932472791992,1,1,1,25325EF417M001,T恤,黑色,,2026-02-01 11:01:05,2026-02-03 14:18:48,已完成,已完成,2026-02-03 15:08:17,SF5100432228489,,合肥仓
Spyder,775864,EB2601270040440,退货入库,6932472760561,1,1,1,25125CS407M001,黑色POLO衫,黑色,,2026-02-01 10:38:01,2026-02-04 13:52:15,已完成,已完成,2026-02-04 13:53:51,772055988224645,,合肥仓
Spyder,775865,EB2601300025785,退货入库,6942105349056,1,1,1,99923EF207UN19,玉石灰羽绒服,玉石灰,,2026-02-01 12:03:01,2026-02-03 09:31:17,已完成,已完成,2026-02-03 09:49:39,SF5100438838489,,合肥仓
Spyder,775866,EB2601270040440,退货入库,6941816947933,1,1,1,24324EF543MN02,深灰色裤子,深灰色;灰色,,2026-02-01 10:38:00,2026-02-04 13:51:58,已完成,已完成,2026-02-04 13:53:51,772055988224645,,合肥仓
Spyder,775869,EB2601280046243,退货入库,6941816947858,1,1,1,24324EF543M001,黑色裤子,黑色,,2026-02-01 11:43:01,2026-02-03 16:14:10,已完成,已完成,2026-02-03 16:36:22,73594403238895,,合肥仓
Spyder,775873,EB2601250042453,退货入库,6942133528317,1,1,1,25425CF217M001,羽绒服,黑色,,2026-02-01 11:03:03,2026-02-03 15:57:13,已完成,已完成,2026-02-03 16:36:19,73594404020016,,合肥仓
Spyder,775877,EB2601290023173,退货入库,6942133525385,1,1,1,25425CF431M001,T恤,黑色,,2026-02-01 18:16:00,2026-02-03 17:05:09,已完成,已完成,2026-02-03 17:41:16,772056025938906,,合肥仓
Spyder,775899,EB2601280035766,退货入库,6942133527495,1,1,1,25325CF417M001,T恤,黑色,,2026-02-01 17:22:01,2026-02-05 15:41:10,已完成,已完成,2026-02-05 15:53:56,1345908457618,,合肥仓
Spyder,775915,EB2601280043794,退货入库,6942133508777,1,1,1,25325MF517M001,裤子,黑色,,2026-02-01 11:33:00,2026-02-02 16:47:06,已完成,已完成,2026-02-02 17:27:25,JDVA41666671005,,合肥仓
Spyder,775918,EB2601300027040,换货入库,6941816947810,1,1,1,24324EF509M001,黑色裤子,黑色,,2026-02-01 11:52:00,2026-02-03 11:30:53,已完成,已完成,2026-02-03 11:54:39,631147323024960,,合肥仓
Spyder,775922,EB2601240000743,退货入库,6932472791749,1,1,1,25325EF247M001,棉服,黑色,,2026-02-01 11:54:00,2026-02-06 17:41:13,已完成,已完成,2026-02-06 17:55:51,73594419416211,,合肥仓
Spyder,775941,775941,其他入库,6905853657668,1,1,0,21320CF510W001,黑色裤子,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:45,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6905853736356,1,1,0,22222CS422WN02,运动内衣,深灰色;灰色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6905853736684,1,1,0,22222CS436W001,T恤,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6905853737520,1,1,0,22222CS532W001,紧身裤,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6905853741145,1,1,0,22122CS150WN08,夹克,银灰,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816925986,1,1,0,24224CS434W001,黑色T恤,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:43,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6932472700406,1,1,0,24424CF163M001,黑色夹克,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:45,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816998348,1,1,0,24324CF317MN10,板岩灰卫衣,N10,,2026-02-01 12:16:00,2026-02-03 15:00:43,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6932472707207,1,1,0,24424CF260W001,黑色滑雪服装,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:45,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941767147819,1,1,0,23123CS307M001,黑色卫衣,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816918117,1,1,0,24124CS131MN26,烟灰色夹克,烟灰色,,2026-02-01 12:16:00,2026-02-03 15:00:43,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816918599,1,1,0,24124CS525MN26,烟灰色裤子,烟灰色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6942105390638,1,1,0,24124CS437MG15,青提绿T恤,青提绿,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6942105390621,1,1,0,24124CS437MG15,青提绿T恤,青提绿,,2026-02-01 12:16:00,2026-02-03 15:00:43,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816942884,1,1,0,24324MF406W0MT,灰绿色T恤,灰绿,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816943171,1,1,0,24324MF419MG08,墨青绿POLO衫,墨青绿,,2026-02-01 12:16:00,2026-02-03 15:00:43,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816947902,1,1,0,24324EF543M335,深棕绿裤子,深棕叶绿;深棕绿,,2026-02-01 12:16:00,2026-02-03 15:00:45,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816960185,1,1,0,24424MF225M001,黑色羽绒服,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:45,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816947766,1,1,0,24324EF325ME08,灰杏色卫衣,灰杏色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941816997839,1,1,0,24324CF218WG25,冰谷青背心,冰谷青,,2026-02-01 12:16:00,2026-02-03 15:00:45,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6942105377561,1,1,0,24124MR105M001,黑色夹克,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:43,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6942105391376,1,1,0,24124ES485M906,炭灰色T恤,炭灰色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941767149493,1,1,0,23223CS419MN18,紫雾灰T恤,紫雾灰,,2026-02-01 12:16:00,2026-02-03 15:00:43,待上架,待上架,,,,合肥仓
Spyder,775941,775941,其他入库,6941767151472,1,1,0,23223CS504W001,黑色裤子,黑色,,2026-02-01 12:16:00,2026-02-03 15:00:44,待上架,待上架,,,,合肥仓
Spyder,775955,EB2601300030607,退货入库,6941816960079,1,1,1,24424MF217M001,黑色羽绒服,黑色,,2026-02-01 12:24:01,2026-02-02 16:45:46,已完成,已完成,2026-02-02 17:27:25,JDVA41668134028,,合肥仓
Spyder,775968,EB2601280019685,退货入库,6942133517236,1,1,1,25325CF119MO19,夹克,琥珀橙,,2026-02-01 14:03:00,2026-02-03 16:05:35,已完成,已完成,2026-02-03 16:36:20,73594430322791,,合肥仓
Spyder,775980,EB2601300026876,退货入库,6941816960284,1,1,1,24424MF227M001,黑色羽绒服,黑色,,2026-02-02 10:54:00,2026-02-04 13:41:50,已完成,已完成,2026-02-04 13:53:50,73594431525072,,合肥仓
Spyder,775981,EB2601300026876,退货入库,6942133510459,1,1,1,25425MF233M001,羽绒服,黑色,,2026-02-02 11:04:01,2026-02-04 13:37:52,已完成,已完成,2026-02-04 13:53:49,73594431541486,,合肥仓
Spyder,775985,EB2601230036293,退货入库,6941816997006,1,1,1,24324CF109M001,黑色夹克,黑色,,2026-02-01 12:48:00,2026-02-05 16:00:42,已完成,已完成,2026-02-05 16:02:08,772056008277973,,合肥仓
Spyder,775997,EB2601290027367,退货入库,6941816959851,1,1,1,24424MF208WN13,豆蔻青羽绒服,豆蔻青,,2026-02-01 13:23:00,2026-02-02 18:54:32,已完成,已完成,2026-02-02 18:54:51,SF5124032384178,,合肥仓
Spyder,776004,EB2601280042469,退货入库,6941816947704,1,1,1,24324EF325M001,黑色卫衣,黑色,,2026-02-01 16:49:00,2026-02-04 17:37:25,已完成,已完成,2026-02-04 17:40:18,435027033313873,,合肥仓
Spyder,776028,EB2601270003529,退货入库,6932472791657,1,1,1,25325EF229M001,羽绒服,黑色,,2026-02-01 15:12:01,2026-02-03 16:09:16,已完成,已完成,2026-02-03 16:36:21,73594446235209,,合肥仓
Spyder,776066,EB2601290047622,退货入库,6942133548643,1,1,1,26102TE26101KM001,短袖T恤,黑色,,2026-02-01 14:27:00,2026-02-03 10:27:20,已完成,已完成,2026-02-03 10:59:06,JDX048683710903,,合肥仓
Spyder,776069,EB2601260043824,退货入库,6905853736738,1,1,1,22222CS436WP06,T恤,银铃紫,,2026-02-01 15:54:00,2026-02-05 09:19:31,已完成,已完成,2026-02-05 11:44:44,1315206856733,,合肥仓
Spyder,776086,EB2601270021611,换货入库,6942133528317,1,1,1,25425CF217M001,羽绒服,黑色,,2026-02-02 09:32:01,2026-02-06 10:01:29,已完成,已完成,2026-02-06 11:02:26,JDX048684624349,,合肥仓
Spyder,776088,EB2601300032481,退货入库,6932472729155,1,0,0,24424XF277M001,黑色三合一夹克,黑色,,2026-02-02 09:53:01,,待收货,待收货,,JDX048684631567,,合肥仓
Spyder,776091,EB2601260000056,退货入库,6941816947926,1,1,1,24324EF543MN02,深灰色裤子,深灰色;灰色,,2026-02-02 18:05:00,2026-02-06 17:06:04,已完成,已完成,2026-02-06 17:55:48,YT2537104868027,,合肥仓
Spyder,776095,EB2601240021959,退货入库,6941816947858,1,1,1,24324EF543M001,黑色裤子,黑色,,2026-02-01 16:33:00,2026-02-03 11:24:49,已完成,已完成,2026-02-03 11:54:38,773404789681194,,合肥仓
Spyder,776096,EB2601270022581,退货入库,6905853735748,1,1,1,22122CS311MN11,卫衣,麻灰,,2026-02-01 16:33:01,2026-02-03 11:24:55,已完成,已完成,2026-02-03 11:54:38,773404789681194,,合肥仓
Spyder,776102,EB2601290037765,退货入库,6941816959509,1,1,1,24424EF225M001,黑色羽绒服,黑色,,2026-02-01 17:22:00,2026-02-04 14:05:58,已完成,已完成,2026-02-04 14:06:17,JT0021778377550,,合肥仓
Spyder,776104,EB2601260021144,退货入库,6941816947957,1,1,1,24324EF543MN02,深灰色裤子,深灰色;灰色,,2026-02-01 16:34:00,2026-02-03 17:00:42,已完成,已完成,2026-02-03 17:41:15,773404791313671,,合肥仓
Spyder,776108,EB2601300027032,退货入库,6905853735779,1,1,1,22122CS311MP06,卫衣,银铃紫,,2026-02-01 17:19:00,2026-02-03 14:13:36,已完成,已完成,2026-02-03 15:08:17,JT0021782870435,,合肥仓
Spyder,776109,EB2601300027032,退货入库,6942133511289,1,1,1,25425MF527MN90,裤子,月石灰,,2026-02-01 17:19:00,2026-02-03 14:13:18,已完成,已完成,2026-02-03 15:08:17,JT0021782870435,,合肥仓
Spyder,776121,EB2601280032892,退货入库,6941816947605,1,1,1,24324EF171MMHG,黑色/绿色夹克,黑色/绿色,,2026-02-01 15:20:03,2026-02-03 17:08:03,已完成,已完成,2026-02-03 17:41:16,773404770690298,,合肥仓
Spyder,776123,EB2601290017622,退货入库,6942105344990,1,1,1,23423CF309M001,黑色卫衣,黑色,,2026-02-01 15:26:00,2026-02-03 10:29:16,已完成,已完成,2026-02-03 10:59:06,JDVA41674074054,,合肥仓
Spyder,776126,EB2601300027858,退货入库,6942105348936,1,1,1,99923EF133M001,黑色冲锋衣,黑色,,2026-02-01 15:44:00,2026-02-03 11:06:56,已完成,已完成,2026-02-03 11:54:34,73594468460860,,合肥仓
Spyder,776133,EB2601280036572,退货入库,6942133525453,1,1,1,25425CF431MN22,T恤,灰铜绿,,2026-02-01 17:04:00,2026-02-04 17:36:16,已完成,已完成,2026-02-04 17:40:17,312953644281939,,合肥仓
Spyder,776135,EB2601290041665,退货入库,6941816959677,1,1,1,24424EF249M335,深棕绿三合一夹克,深棕叶绿;深棕绿,,2026-02-02 16:11:02,2026-02-03 16:39:29,已完成,已完成,2026-02-03 17:41:12,JDX048689005288,,合肥仓
Spyder,776157,EB2601270021292,退货入库,6942133525835,1,1,1,25325CF535M001,裤子,黑色,,2026-02-01 19:04:00,2026-02-03 11:08:26,已完成,已完成,2026-02-03 11:54:34,73594476913456,,合肥仓
Spyder,776172,EB2601290042145,退货入库,6942133530440,1,1,1,25425CF127M001,夹克,黑色,,2026-02-01 17:49:00,2026-02-02 16:24:19,已完成,已完成,2026-02-02 17:27:22,JT3152335433543,,合肥仓
Spyder,776176,EB2601290040133,退货入库,6942133511340,1,1,1,25425MF529M001,裤子,黑色,,2026-02-01 16:32:00,2026-02-04 09:48:01,已完成,已完成,2026-02-04 11:14:07,JDVA41676466235,,合肥仓
Spyder,776183,EB2601280048657,退货入库,6932472791985,1,1,1,25325EF417M001,T恤,黑色,,2026-02-01 17:04:01,2026-02-05 15:39:37,已完成,已完成,2026-02-05 15:53:55,1346420005918,,合肥仓
Spyder,776185,EB2601260036824,退货入库,6942133529550,1,0,0,25425CF241MP16,羽绒服,凝夜紫,,2026-02-07 18:51:00,,待收货,待收货,,SF5126062116716,,合肥仓
Spyder,776190,EB2601290040733,退货入库,6932472791282,1,1,1,25325EF119M001,冲锋衣,黑色,,2026-02-01 21:04:01,2026-02-04 13:35:22,已完成,已完成,2026-02-04 13:53:49,73594483617380,,合肥仓
Spyder,776191,EB2601290040733,退货入库,6932472701939,1,1,1,24424EF161M335,深棕绿冲锋衣,深棕叶绿;深棕绿,,2026-02-01 21:04:01,2026-02-04 13:35:12,已完成,已完成,2026-02-04 13:53:49,73594483617380,,合肥仓
Spyder,776192,EB2601290040733,退货入库,6932472701885,1,1,1,24424EF161M001,黑色冲锋衣,黑色,,2026-02-01 21:04:00,2026-02-04 13:35:03,已完成,已完成,2026-02-04 13:53:49,73594483617380,,合肥仓
Spyder,776197,EB2601270045827,退货入库,6941816960628,1,1,1,24424MR201MN22,灰铜绿羽绒服,灰铜绿,,2026-02-01 16:50:01,2026-02-04 13:18:53,已完成,已完成,2026-02-04 13:53:47,78977973331672,,合肥仓
